28
43
53
50
56
62
48
49
68
57
43
46
48
56
30
34
51
65
67
48
28
44
37
47
54
40
45
52
58
63
54
34
60
58
47
56
47
53
61
48
17
43
25
58
66
48
42
56
69
20
13
22
26
35
36
41
57
56
50
59
70
71
68
42
46
51
64
65
52
49
57
58
67
67
56
64
52
46
52
62
73
72
68
66
55
47
46
47
63
59
54
74
48
62
65
43
58
64
55
71
79
79
44
56
61
73
73
56
69
60
39
65
73
40
66
59
73
80
83
73
69
52
52
69
75
80
80
77
80
90
80
66
61
65
77
81
86
65
51
58
79
81
82
86
91
94
87
70
78
84
92
92
79
79
93
95
95
92
96
95
97
82
87
94
97
95
87
77
82
79
78
86
90
89
70
83
97
101
105
97
76
90
95
99
93
87
92
98
98
95
98
96
88
90
97
75
91
88
95
98
97
97
95
78
90
80
83
85
79
84
79
87
85
93
84
95
88
84
88
83
88
88
92
90
89
84
88
89
89
79
72
76
80
81
89
90
92
94
93
75
91
92
90
88
82
82
83
70
78
75
86
88
93
93
93
96
92
94
93
92
91
84
84
79
86
88
80
64
73
80
50
84
61
71
81
86
68
75
61
47
40
38
37
48
64
63
27
48
56
61
69
67
70
74
74
70
60
66
69
73
77
79
43
46
55
65
54
56
56
51
44
38
49
58
30
25
48
63
59
55
34
48
49
58
61
61
53
59
41
51
55
58
49
35
44
37
34
38
49
31
43
49
45
59
59
57
40
54
55
60
59
57
50
48
63
38
52
47
47
37
30
22
39
53
32
12
