3
11
17
23
25
26
26
24
34
24
21
24
19
21
-3
-4
15
28
35
27
23
9
14
18
28
17
16
19
22
38
24
18
22
31
10
21
21
16
35
16
9
0
14
17
34
16
7
24
20
3
-3
-7
8
8
15
15
18
21
21
18
26
42
30
25
15
13
24
31
24
16
23
26
30
34
28
25
31
27
25
26
36
38
30
31
32
24
30
24
25
23
23
29
27
24
33
21
22
40
33
32
46
37
30
27
26
34
34
25
27
33
31
31
38
32
31
36
34
42
50
46
41
40
40
41
48
47
49
48
46
50
44
50
49
49
45
51
51
50
41
40
42
48
47
52
54
55
57
51
46
48
50
54
44
48
57
60
61
58
57
61
61
51
56
57
66
61
58
56
54
55
51
50
55
51
51
48
56
64
63
66
51
47
56
57
58
62
60
62
67
63
64
60
62
61
64
59
59
60
63
64
66
68
65
63
63
60
58
58
56
56
55
54
60
56
64
62
63
58
56
57
56
62
59
61
53
58
62
59
63
57
51
46
53
56
58
61
61
60
62
50
54
60
61
53
57
58
56
54
51
52
52
55
55
60
62
64
60
58
60
64
59
59
52
44
49
56
54
36
42
49
37
36
40
43
52
47
47
37
33
38
36
34
31
34
32
26
20
18
29
36
40
40
38
41
44
44
42
43
37
42
34
40
33
30
34
29
30
26
27
26
27
19
15
27
22
10
12
34
31
32
20
19
21
22
30
36
29
27
17
20
24
29
29
26
20
15
19
14
16
18
18
19
17
16
26
32
21
19
28
25
26
25
28
19
24
15
11
20
20
19
13
9
5
27
0
-5
